Size,Weight,Sweetness,Softness,HarvestTime,Ripeness,Acidity,Quality
-1.9347188,1.7457511,0.96072036,-1.8190659,-1.6856673,0.67002505,1.5611273,Good
0.026609913,1.438607,0.8569186,-1.7040806,-1.2586105,1.1772699,1.3262955,Good
-1.6260979,2.2294981,3.8565006,0.6527451,-1.943957,-0.638567,2.567122,Good
-0.66571075,3.3018363,2.3014832,-1.975082,0.06553061,4.36312,2.8521917,Good
-0.7669875,1.8961201,3.8179626,-0.30574086,-0.7720585,-0.13166937,3.1373022,Good
-1.0184547,2.671345,0.92304945,-1.461471,-0.8205676,2.0059307,2.4110136,Good
0.68349105,-0.54199547,1.6959028,-2.5696921,-1.5717257,1.9097008,1.575249,Good
-1.5618832,-0.38204145,0.19688824,-2.7940028,-0.6568102,2.1850479,0.39561668,Good
-1.4863106,3.7006385,-0.14179648,-1.3413905,-0.98336583,1.4575948,0.6938195,Good
-0.14109363,3.3912613,3.127587,1.1965835,-2.3266973,-0.8821467,1.987488,Good
-3.1939576,1.8730172,-2.1843982,-1.15867,-2.9135914,2.2371037,0.37461385,Good
0.33727044,2.2244432,3.2573576,-0.22308512,-1.6200933,-1.2792771,0.1849879,Good
-1.0780525,0.910762,1.1277452,-0.7406771,-3.1993828,0.08279137,0.34040192,Good
0.73674625,-0.03761352,2.6646292,-1.9770099,-0.9834506,2.9315963,3.0796804,Good
-1.0882905,2.1978161,4.599306,1.1894305,-1.964402,-1.8531815,2.2170224,Good
-3.0166202,1.2120785,0.00048476458,-2.4817405,-1.1921098,4.026013,2.4941854,Good
-3.3357055,1.7843759,1.4533069,-0.3004194,-1.00819,1.1728576,1.982555,Good
-1.9283744,0.9519958,1.3299526,-2.6452518,-1.0672356,2.9584136,1.4299158,Good
-0.793789,1.4783915,-2.9026253,-2.1965804,-2.2780151,2.540952,-1.9130455,Good
-0.19724117,0.6701601,3.3102787,0.12275104,-2.9752495,-0.93561083,0.36495835,Good
1.8970554,1.5292221,5.904323,1.2269,-1.2897246,1.1485572,4.966576,Good
-0.95326644,1.3128886,4.2601943,-0.3564475,-1.070556,0.14638922,1.0161204,Good
-0.29119968,2.7043934,2.4289727,0.40510818,-0.10680723,1.5638851,2.7642992,Good
-1.4280835,1.9350069,1.9631983,-1.489131,-2.1220205,1.3870637,1.9777112,Good
0.042718053,3.908386,1.6977988,-0.46358237,1.054177,2.530266,4.0449185,Good
-0.5427511,1.2810831,-1.3882654,-3.8481002,-0.52452713,4.1833224,2.4932268,Good
-1.1329908,2.0127015,0.9831402,-1.804732,-0.6024413,2.1830156,1.6626799,Good
-2.6466448,0.3225499,1.1758808,-2.4783509,-1.4661101,3.159522,1.7451617,Good
-2.2452989,0.88963675,1.2542323,-2.4319541,-0.3407753,2.3114169,1.7577418,Good
0.014988151,2.417231,-1.6974655,-2.6614525,-1.4286149,2.6043131,-2.202398,Good
-1.8039882,-0.35884306,3.4605205,-0.5777492,-3.4974074,-0.78210557,2.3118515,Good
-2.6352468,3.1798215,0.53101283,0.71470964,-1.5298655,0.9424457,2.1020792,Good
0.20087737,1.7328447,4.356116,-0.6317583,0.5724261,1.267787,2.6074102,Good
-3.4775324,2.6045787,0.77845174,-0.6509518,-2.7348258,0.23361057,1.0608063,Good
-3.8704607,2.3946948,0.71197623,-1.8782754,-2.447325,1.3158818,-0.2846162,Good
-1.2140914,4.615363,2.7660604,2.3032544,-0.9274766,-1.3214458,1.5335971,Good
-1.5997156,0.7911898,2.2488916,-1.0262281,-1.1421025,0.6748828,4.6515827,Good
-0.44368634,2.6443553,0.33367994,-0.65923697,-0.7347367,1.8620952,3.1539018,Good
-4.2615924,-0.036510717,1.2374406,-3.003397,-3.085685,2.2811315,1.3178458,Good
-2.0499876,0.64103293,1.5491631,-0.06680992,-0.9943361,-0.57300824,2.1481144,Good
-2.8773859,0.4304594,-3.1109781,-2.3885837,-2.5224195,1.4401178,0.48411825,Good
-1.0101472,1.4877523,0.38485146,-4.138833,-2.0330548,4.607569,0.6071244,Good
1.7951322,1.6840107,1.2743895,-1.0276517,0.45567837,1.7895958,4.252158,Good
-2.2629418,2.600959,1.2487838,-0.63079375,-0.8699566,2.2290335,0.9725153,Good
-0.28677103,2.90137,2.1985462,0.45127094,-1.0990394,-0.44288722,1.0282161,Good
-2.6662166,1.3628432,-0.23180023,-3.2822893,-0.87466836,3.510728,-2.549349,Good
-1.4735998,1.9593885,-0.4068864,-2.6239054,-0.6305173,5.8444295,2.889394,Good
-1.7268124,-0.13624199,0.3282574,-4.1421685,-1.3310819,4.24142,1.3069389,Good
1.279499,1.4537334,-0.14324708,-3.2797189,0.4181991,2.335183,3.4634743,Good
-0.9781203,1.7788073,1.6681484,-1.1350375,-1.617357,0.89989406,2.2988765,Good
-3.5086968,2.423026,2.5047874,-0.36632207,-0.7279045,-0.45022106,1.0369713,Good
-1.8044859,2.134643,3.698281,1.3704062,-2.4608433,-1.248709,1.961614,Good
-1.2464763,-0.552323,0.6696401,-4.2822633,0.020947367,3.931175,1.280973,Good
-1.4568093,3.2581851,2.2401364,-1.3650305,-1.5443884,2.1668718,-0.41560012,Good
-3.2389674,0.2590632,2.730701,-2.4103928,-2.8670142,1.3377973,0.3841865,Good
-2.5820541,2.3925922,2.8987784,-0.6472139,-0.7393595,0.07017264,0.55093145,Good
-1.417781,-0.11865485,3.8288655,-3.8386264,-2.0309162,3.766964,2.9764392,Good
-1.1259096,0.8935483,1.1012583,-1.9804472,-1.5761524,2.1995323,2.5935922,Good
-1.4267913,1.7404146,2.3660483,-2.2219758,-0.6502872,1.1840646,0.74896353,Good
-3.9180236,-0.23918805,2.3353496,-2.4167845,-2.5739772,0.9744398,-0.12449728,Good
-0.78986555,3.2806795,1.9033312,-0.44892758,-1.723828,0.44527334,3.489257,Good
-2.124136,1.8529575,-0.71977836,-2.085291,-0.9249443,3.2787683,4.894016,Good
0.4087708,1.8896599,2.6698523,-1.5690961,-0.83986336,2.789991,3.2386355,Good
-0.03921062,1.7257655,1.9173007,-0.4213242,-1.4270843,2.819736,3.8345299,Good
-6.268382,2.6257012,3.5630488,-0.8530198,-3.119796,-1.0512652,-0.4317951,Good
-0.75878114,1.9373293,-1.0073903,-0.6373183,-1.0157633,1.1589617,0.7699405,Good
-1.1401057,0.3881905,2.2082117,-0.5373332,-1.9441121,0.036145903,2.2517319,Good
-1.2477785,2.591378,2.1800845,0.23466088,-3.2652729,-1.2888677,-0.12321974,Good
1.2875452,3.095668,5.288807,1.6295183,-1.4315897,-0.13600188,2.7556665,Good
0.26086593,0.6792323,1.6662093,-1.6190099,0.24304482,2.4457288,4.755036,Good
1.9153959,2.6103263,2.4848013,-0.9575871,0.4198756,3.1568868,3.9318223,Good
-0.45346227,0.70691985,2.9106798,-1.2311769,-1.9214705,1.1064591,2.1617856,Good
-2.7288315,1.3725196,1.920649,-1.779471,-1.8258984,1.3736963,-0.30658007,Good
-2.3672802,2.0497096,-0.54637885,-3.5085096,-0.34294164,3.6410944,1.708345,Good
1.0401161,2.1351123,3.783262,-0.33591285,-1.015316,-0.21198562,2.5020905,Good
-0.86926967,1.7274971,4.8955617,-1.1403142,-2.131811,0.22986247,0.3431202,Good
-4.456546,2.4416864,2.0953135,-0.23945644,-1.4931667,-1.5019491,1.9068643,Good
-1.7814139,3.9066703,2.5540204,-1.3391374,-0.44626656,2.4562745,0.507376,Good
-2.9447877,2.8851728,0.82896346,-1.0820525,-1.3557098,0.7114393,-1.5367963,Good
-1.9571248,1.0429461,-1.1819394,-3.6613069,-0.53995943,3.8837733,0.3556971,Good
-0.63996464,2.3547423,0.37293294,-0.038815357,0.16614814,0.43318582,2.1684303,Good
0.31720224,0.7971001,4.712145,-0.31375742,0.58823764,2.5501244,3.5384276,Good
0.01627288,2.062764,2.166993,-2.080519,-2.1481533,3.1577592,1.0280957,Good
-1.2298454,2.5021503,-0.36338413,-1.5744987,-1.8988863,2.2802317,3.0924513,Good
-1.323465,2.2877438,-0.6221283,-1.7930319,-1.1909642,1.8803532,-1.577174,Good
-2.1988025,3.1110404,2.860352,1.4681631,-1.1885365,0.296762,2.1043239,Good
-3.2326481,1.2532899,3.3023527,-0.17541212,-1.8981192,0.4297649,2.5300643,Good
-2.8371468,1.8743525,-2.6442037,-2.0895824,-2.6772282,2.5976784,-1.6296394,Good
0.32878226,2.8583279,0.24991493,-0.1509948,-1.0593274,2.0156302,3.670054,Good
-1.5419217,3.0178099,0.47057882,-0.6719287,-1.24047,2.1267574,1.0868801,Good
-3.044721,0.92725694,0.65881276,-0.66849416,-2.0198069,-0.77281266,0.2116943,Good
0.5572587,2.1725903,1.2890577,-1.2391255,-1.3807032,2.5791733,2.0829659,Good
-1.0239484,1.8288115,2.4642234,-2.0550783,-1.1496507,1.4684377,1.2478882,Good
-2.9276273,0.9241852,1.264793,-1.4126623,-1.3675705,0.692229,-0.11768302,Good
0.2843053,2.010439,2.2063406,-1.9627813,0.11936209,3.2708652,2.6501775,Good
-0.24780795,1.0269822,2.134417,-1.2799677,-1.3804598,2.9377153,4.6053667,Good
-2.6195202,2.6396627,0.99441,-0.69435596,-0.2529583,1.6294954,5.262781,Good
-0.3458481,1.9153986,1.8970009,-1.0427154,-1.2074689,0.77954954,1.7986449,Good
-0.5941616,2.226831,-0.35108003,-1.5479891,-0.5820178,1.9191256,1.8840989,Good
-3.58339,2.5600655,1.6966783,-1.3610396,-0.12371753,1.3167822,1.22545,Good
-0.9235619,2.730912,-1.7818247,-3.5910416,0.23920228,3.8288677,-0.1471685,Bad
-3.6089194,0.8997276,4.3562465,-0.9277344,-2.9956112,-1.2674896,-0.24997072,Good
-0.5155087,1.1213454,1.2812172,-0.81933326,-0.51129025,3.4387267,2.5246046,Good
-1.2859292,1.275503,1.2713503,-2.1349995,-2.3559268,1.4354429,0.29786506,Good
-1.530686,0.7005448,2.4082541,-1.1576905,-1.5483084,0.3516215,1.0721321,Good
-2.7652977,2.7034996,-1.0837812,-2.1470444,-0.44925,2.6295543,2.020021,Good
-0.14707151,2.5758872,-0.16414195,-3.1254082,1.1199253,4.999256,1.9978791,Good
-2.0764456,1.652435,4.8476624,0.635644,-0.84737617,-0.28709435,-0.38633168,Good
-4.3209105,0.37694165,1.0286076,-3.6917453,-1.9721998,2.811223,-2.0584464,Good
-1.3758632,2.8029273,1.0822855,0.76034874,-0.96606207,-0.39579076,1.971465,Good
-3.8657165,0.59801966,0.12153622,-2.493452,-2.5675023,1.8167384,-0.8380958,Good
-2.6766438,1.0080837,2.1096494,-0.23793073,-3.376645,0.7339788,2.062287,Good
-0.38047454,-0.17256996,0.5592873,-3.6586795,-1.025719,4.5885563,1.4625717,Good
0.6974768,2.4456012,3.707681,-1.334902,0.24070118,3.1534653,4.9934115,Good
-0.53156626,1.3914021,2.3909762,-0.5889632,-1.1534376,-0.15428188,-0.855838,Good
-2.1218793,1.8529953,1.2108272,-2.0772595,-1.7203531,1.5968934,3.237229,Good
-2.7527032,3.509956,5.0638237,1.0198277,-1.266151,-1.0254252,1.3227563,Good
-0.0067161266,2.9362338,2.9964774,0.7266187,-0.60754263,-0.64825624,4.314676,Good
-1.4835513,2.974788,1.3617514,-0.043222763,-1.8698392,1.6262286,0.7684952,Good
-4.0653973,1.0691936,-0.6018938,-1.9574462,-0.30923465,2.381937,-0.30283535,Good
-1.1410544,2.0199943,0.6915231,-2.7533097,0.6696238,4.827208,0.632535,Good
-2.2768946,2.3709795,1.699492,-0.422357,-1.3238614,1.2826867,1.8230565,Good
-0.7257025,2.1990147,-0.58050233,-2.5908666,-1.521068,3.7421122,0.336147,Good
-1.5017493,2.366004,-0.22222213,-2.4870806,-0.46971774,3.8417852,2.075024,Good
2.13376,1.6350458,1.8197863,0.051152702,-0.5237562,-0.09431586,1.5894655,Good
0.045781698,2.3984585,1.5249654,-0.6383511,-1.28002,1.3679616,1.8533792,Good
-0.93065864,1.4021732,-0.45166066,-2.0548272,-0.16447006,0.9513679,1.0382667,Good
-1.3264972,2.2333891,1.9425741,1.5194069,-2.1983154,-1.8109262,2.3493629,Good
1.8171223,1.8196723,2.6676142,0.24836469,-2.5033739,-0.58304304,3.0930657,Good
0.01245172,2.308125,0.15627594,-0.545193,-1.2783709,1.5621531,0.9254185,Good
-3.3016176,0.15391964,4.4793572,-0.63692176,-3.2781558,-0.06509438,1.2498474,Good
-3.1280758,2.4150956,-0.582927,-0.8141169,-0.94148684,1.2688186,1.767044,Good
0.9763464,0.9283209,3.2309346,-1.7625444,-0.48666927,1.0845717,3.0463006,Good
-2.4163964,1.0752703,0.592726,-3.4776268,0.089939974,2.8998675,0.21247888,Good
-2.8064752,2.0892656,4.6803026,-0.5814406,-2.5551507,0.5652945,0.25585857,Good
-4.2487073,2.1207619,0.7360997,-1.4693974,-1.4507213,1.7977417,0.44732252,Good
-1.074389,2.2659588,1.9769505,0.5006234,-2.2022934,0.23519623,1.5224761,Good
1.3638527,3.3758616,0.8668253,-2.0307856,0.48914808,2.1850514,3.7722538,Good
-1.8324435,1.80648,1.9794569,-0.39579323,-1.9310311,-0.09309013,-0.4988561,Good
-1.0706213,2.2258787,3.4500499,0.7493356,-1.9899118,-0.487059,1.9388734,Good
-1.4235163,-3.00907,0.33483917,-4.268031,-3.8681154,1.2226954,3.0419261,Good
-3.0746424,0.41193536,0.8805908,-3.418123,-2.5127978,1.1304708,-0.0976012,Good
-0.16707404,1.1316633,0.16572696,-1.932293,-1.7077014,2.916387,0.59285295,Good
-3.8752499,1.9257684,-0.0072898986,-1.9075216,-2.3232398,2.007514,1.6893057,Good
-2.0761147,2.5291371,4.6213913,1.5184059,-2.2044563,-0.26054022,1.184264,Good
-4.2090425,1.3142618,-1.9645939,-4.9135747,-1.0036175,3.9064653,-2.4684954,Good
-2.5743833,0.51665914,5.2715287,0.043579668,-2.2224412,-0.7257834,1.2517436,Good
-0.5548685,-0.964006,-0.13879225,-5.1830926,-0.07656757,6.1482472,-0.14978485,Good
-2.1091332,0.38359112,1.4637936,-2.7614272,-4.825456,1.0747676,-0.00043978766,Good
-1.570774,1.7364669,2.410255,-2.9501047,0.057052393,5.222331,2.6194313,Good
-0.8599176,2.6145046,2.0937696,-0.8541127,-1.2890095,2.9017751,0.3843223,Good
-0.43391588,1.1836438,1.0444547,-2.5230377,-1.5163546,2.9813128,0.49406293,Good
-1.6596624,0.28934005,1.556676,-1.936851,-1.7221882,1.7812704,0.73849475,Good
-1.8528223,0.21033424,1.1659013,-2.1029236,-1.9391822,1.7403262,2.219857,Good
-1.3858737,0.8581182,2.7277832,-1.9359648,-0.8447755,2.7395067,3.633432,Good
-1.0684465,1.4501349,1.2322389,0.041201573,-1.8716719,1.3247461,2.947758,Good
-0.70167994,1.9678513,4.8094144,1.3626056,-0.07589124,-0.41804904,3.1141717,Good
-1.2647257,1.4584694,3.687035,-1.3928992,-2.271274,0.33756077,4.6158743,Good
-1.8370888,3.1568546,0.4687308,-1.4792175,-0.70469123,1.5486372,2.3790421,Good
-1.4726214,1.5064018,0.9312945,-0.1206207,-1.501445,0.39654398,3.11181,Good
-2.686319,2.588819,-0.2970758,-0.76652324,-0.4919885,3.917245,0.37402776,Good
0.07284724,2.8818047,6.1709394,0.09099248,-0.32792357,0.040179856,1.948357,Good
-3.4334774,1.4114399,0.18786082,-1.4974097,0.23339844,1.4847357,1.3060937,Good
0.4944252,3.5029442,1.2293656,0.4283871,1.1550119,1.2006587,3.3156393,Good
-1.0080884,1.7309277,-1.2502806,-2.480263,-0.05499373,2.8665624,0.6201165,Good
-2.9992104,2.9511507,3.0603917,-0.4610715,-2.2322552,0.43682736,1.1073338,Good
1.4664521,-0.41747802,4.4133596,-2.374937,-0.58282626,1.4018296,1.69278,Good
-2.1178784,1.0485563,0.026179878,-0.9773695,-0.9825745,-1.8370229,1.6816299,Good
-1.1101192,0.9001008,2.871242,-2.512903,-1.9189075,-0.124401964,3.8943293,Good
0.3152585,1.442118,0.835484,-0.85392183,-0.8634117,0.5465368,2.9117656,Good
0.9253825,0.70028424,1.2969642,-1.6234146,-0.15733965,2.9986362,4.1637263,Good
-1.3031987,2.6593254,2.7211406,-1.0806978,-1.3678534,2.5620372,1.1709052,Good
-3.227308,1.9411013,4.194843,1.4900475,-1.4610658,-2.842409,1.2916662,Good
-2.8822045,1.8154284,0.8192225,-1.0097213,-2.4916177,-0.36855757,0.39530045,Good
1.4491187,-1.311818,3.2633944,-2.7396464,-2.5018666,1.4019388,2.6383193,Good
-1.6799812,1.8747528,1.2559147,-1.9046612,0.82255113,2.6240485,3.1312525,Good
-2.3824544,1.9343426,0.20529808,-1.6034843,-1.2941846,0.7900296,1.0063505,Good
-3.5581708,2.144255,2.3434212,-1.4175427,-3.1542902,2.739905,2.5308118,Good
-2.6106188,1.0891815,3.6112652,-1.9338982,-1.4112885,1.8058745,1.1786658,Good
-1.2221643,1.6567268,1.6817399,-0.48365358,-1.0236685,-0.25406808,3.3328724,Good
-3.892295,0.63712555,3.1881123,-1.2183875,-0.58989096,0.4214223,1.3267723,Good
-1.4181942,1.2762171,1.5495317,-1.6639746,-3.20051,-0.07992747,-0.25916177,Good
-2.3000922,0.70482403,3.758923,-2.6004968,-0.49284902,1.5710241,0.62168604,Good
-1.9000298,1.8476433,0.55653846,-3.0409372,-2.0350761,2.2614176,-0.25948688,Good
-2.1261718,0.20089701,-2.6367884,-2.9615479,-2.0134103,2.4674745,1.6701894,Good
0.07926938,1.3359451,1.4367634,-0.7023023,-1.1752992,1.7806728,2.7906067,Good
-0.396824,0.8218344,-0.06186192,-2.3526318,-1.7062187,0.45916864,1.9447616,Good
0.5323665,1.4457024,6.438196,0.64910835,-1.2164019,-0.8461166,3.7203019,Good
-2.7296553,3.002987,2.8650615,0.741991,-0.8937309,0.37668058,0.024078563,Good
-4.184264,1.206422,0.45265487,-2.883923,-1.4615704,5.1649175,1.2296207,Good
-3.5866308,1.9185199,2.5564241,-1.1967254,-0.21766333,1.580407,0.27046177,Good
-3.378437,2.4116626,0.5952439,0.8671262,-1.6890332,-0.17367077,2.2834399,Good
-2.209253,0.44208762,0.5648851,-3.0414615,-2.7704952,2.3560517,0.21147087,Good
-1.4225199,0.4813834,1.5385499,-3.061347,-1.1739073,2.127136,-0.32277668,Good
-0.46594176,1.0802348,-0.4590832,-0.8336431,-1.4083794,3.2044735,4.1410007,Good
-3.841843,2.8454115,4.6203337,0.7542872,-1.5089134,-0.9073965,-0.48898134,Good
-1.6956803,1.2459079,0.009466662,-3.7226357,-0.45823136,2.0656676,0.94717467,Good
-0.9996087,1.5004033,1.2947165,-2.2662468,-1.0314207,2.4939451,0.17578754,Good
-1.9942303,0.53340757,-2.643265,-4.035473,-3.0147808,4.3197436,0.86439264,Good
-1.7688471,0.54969466,1.1502731,-1.1033149,-2.4842117,-1.5621815,0.27625147,Good
-0.14915763,3.5958033,0.75217247,-1.8830783,-0.0120904455,3.5997446,3.1746926,Good
-3.0130723,2.1646917,-1.5788302,-2.5208962,-0.3475071,0.0424805,-1.5918734,Good
-3.0764527,1.2600472,0.45787317,-0.105870545,-1.0551358,1.0250684,0.6941585,Good
-4.201029,1.1577988,-0.71558195,-2.8299453,-1.2735728,3.657298,1.0819227,Good
-3.7793422,1.6299491,0.3510514,-1.454958,-2.136152,2.1628795,2.6500032,Good
-3.9980316,-0.5544921,3.0412965,-2.161321,-3.7021432,0.26151893,2.333486,Good
-3.7857292,0.8930995,-0.47509003,-2.0472317,-2.788434,1.7501082,-1.0052403,Good
-0.79662085,0.38708925,1.7768884,-3.07549,-1.7373734,1.8072271,2.864738,Good
-1.0647686,-0.04756924,1.0792806,-2.5666144,-1.826662,0.83454454,-0.9687263,Good
0.17623338,0.41705275,-1.6751,-3.0241485,-0.7196562,3.8864834,2.567473,Good
-1.0335985,0.7545623,0.20810868,-4.08015,0.05907648,3.5367386,0.35851914,Good
-3.4903226,2.0408666,1.4776107,-1.8901367,-1.627521,2.963691,-0.70292324,Good
-1.3300021,1.7688276,3.491615,-1.6741997,0.83377033,2.0255005,2.2015238,Good
-0.43490648,1.3085326,1.6286412,-1.9081659,0.43402728,2.1158416,2.2128947,Good
-3.9078016,1.4784622,-0.86961305,-2.8209362,-1.3798635,1.4105053,3.3050604,Good
-0.11046011,-1.2460572,1.1730325,-2.6630297,-2.0282257,3.44996,3.2721152,Good
-2.7848678,2.040651,1.71001,-0.7427577,-0.13994373,1.9973772,1.1013649,Good
-0.18806422,1.0262403,-1.1954314,-3.064251,-1.4349469,1.5214496,1.9789983,Good
-0.0853488,0.7469361,1.0045555,-2.005542,-2.4723868,1.6159602,0.94623935,Good
-3.9368527,2.4376569,1.7320561,0.60700697,-2.803211,-3.2414498,-0.27481297,Good
0.48303875,0.11602802,0.6163168,-1.7433753,-1.5316443,2.601549,1.685601,Good
-2.3639088,0.42418098,-0.14290562,-5.175369,-2.6026793,4.56102,0.9159722,Good
-2.5420265,1.0828279,0.7251373,-1.8164905,-2.409129,2.9941492,0.833742,Good
-1.4597996,3.0870316,3.857015,1.2523866,-1.6328883,-1.1643015,1.2819252,Good
-0.7609085,1.6068199,4.2463894,0.50708973,-2.714731,-2.3941348,0.3485912,Good
-5.7649426,1.5523503,1.0192558,-1.765518,-2.9667165,-0.40934145,-0.5787896,Good
-1.757643,-0.1098885,1.0441756,-2.2197611,-2.8991203,-0.95492905,2.877549,Good
-0.057199214,1.3463466,3.045971,-0.8083317,-1.4243649,-1.0316745,0.10859519,Good
-0.048300266,2.540045,1.2931132,-1.283749,0.40858933,1.2270966,0.314627,Good
1.3140604,2.2397861,5.4185176,-0.80474406,1.3728613,1.7740551,2.175094,Good
-1.5254222,1.7639155,1.3781642,-0.9347965,-1.9969343,0.5282073,-0.26725113,Good
0.75177884,3.4125798,3.797504,0.35580158,0.14003977,0.26109967,0.6926586,Good
-0.6286645,3.212385,1.0845554,-0.72501147,-0.53939646,2.089161,1.7367711,Good
0.072030075,1.7876298,1.8813441,-1.9886459,-0.7933267,2.7578487,0.9461618,Good
-2.6635885,0.6242186,4.8271656,-1.0342277,-2.2235196,2.1487856,2.7758145,Good
-2.2653072,-0.48351336,0.6537254,-4.3129325,-1.9966189,2.0815597,0.25376967,Good
1.3164674,4.5869703,3.2148032,1.6633257,0.3503104,0.20084995,3.6926377,Good
-1.032918,4.434151,1.7473499,-0.81411356,-1.1550355,0.1621957,0.116169974,Good
-1.7276459,0.17638212,1.5598933,-1.6552502,-3.6033256,1.2769022,1.9199972,Good
-2.4339504,0.48103884,3.3499777,-0.5866467,-1.7113414,-0.21916382,0.0888337,Good
-0.5599876,2.190806,5.8547873,0.9229983,-1.3174669,-0.17890707,4.9819226,Good
-2.093815,0.80686116,3.067962,-0.96003044,-1.7064542,0.7896847,1.3053607,Good
-0.83089733,0.21182281,-2.5233662,-5.1077228,-1.7961824,5.7144446,2.7561512,Good
-1.921504,2.0872555,4.0953264,-1.0580405,-1.5886564,-0.14549962,0.46049768,Good
0.48404005,-1.2396952,2.9962552,-3.7705543,-2.498738,1.0585122,-0.9175391,Good
-1.9647776,3.025406,1.8766142,0.16333686,-2.8241417,-0.30789176,1.2252362,Good
-1.5198749,0.7233512,3.9578192,-0.7468725,-2.1424298,0.06300781,2.5349002,Good
-0.67513853,0.5050239,1.9561756,-2.2975116,-2.7062428,4.0037746,0.8586863,Good
-1.7342708,0.51802284,5.847838,-0.7088197,-2.4965408,1.3901168,2.485734,Good
-1.7263757,1.3701472,0.63792056,-3.4232802,-1.4997233,3.8083904,1.7777286,Good
0.63224375,-0.32574502,1.7039974,-4.6475053,-0.50579536,4.562021,2.6623633,Good
-3.6981726,0.85808766,-1.4937161,-2.5107536,-2.9080145,1.8281417,-2.3457303,Good
0.058627803,0.77604455,0.52436495,-2.527188,-1.8536028,1.0365168,0.2908168,Good
-2.067911,0.9731015,-0.2391084,-3.4993846,-0.6263655,3.250324,0.34414724,Good
-0.8106666,1.1699879,0.19790296,-2.1258554,-1.0869012,1.4044292,-0.094062336,Good
-0.8955175,-0.98509413,3.3227644,-1.6907464,-1.3767095,3.4408782,3.6384523,Good
0.4780521,1.4552075,3.123925,-0.074149966,-1.4732199,2.641126,3.315873,Good
-0.24909744,0.9067039,-0.051808663,-2.338208,-2.0193703,1.5088043,1.6775191,Good
-1.8703603,3.202474,3.0961637,-0.13881566,-2.4268863,-2.0076802,0.45416474,Good
-1.057696,1.2966489,0.51362246,-2.0588872,-2.7007723,1.817397,1.63278,Good
-2.0893474,1.2253717,2.3879545,-1.5732156,-0.02856253,1.1050575,0.46569198,Good
-2.6737444,3.4684086,2.552929,0.14094117,-1.294562,1.0140796,3.557546,Good
-0.46708578,1.6823523,3.2617257,-1.4030337,-0.25563914,1.6183726,2.284501,Good
-2.7440245,1.733687,-2.0769327,-3.7273746,-3.2976625,2.8844,1.3040313,Good
-3.654894,1.6039368,-0.66015387,-3.361312,-4.128123,2.9543657,1.8315849,Good
-2.1880236,1.297042,1.6363425,-2.2049868,-1.9008346,1.9198662,1.9387735,Good
-0.118618034,2.3447897,1.4358861,-1.7050512,0.114020415,3.3644924,2.225567,Good
-2.4800873,0.7733988,-3.033827,-4.6703563,-1.2910774,3.3897948,0.5672493,Good
-2.8764725,1.7840538,0.5299407,-1.4615664,-2.4724126,1.4971598,0.6782784,Good
-2.324352,2.6165743,0.8243209,-1.1041899,-1.2103641,1.7616247,1.310875,Good
-0.08787304,2.9375472,-0.79300845,-2.0449731,-1.179388,1.3395574,-0.17278056,Good
-1.619617,0.8433976,2.9833372,-0.67581517,-2.8510692,0.90904146,0.62402886,Good
-2.6835322,0.73541737,-0.3271723,-2.9027593,-1.7527908,2.5723526,0.42217883,Good
-1.3389554,1.3707956,-0.44071564,-2.79166,-1.705364,2.117317,2.3763547,Good
-0.513118,2.8116136,1.0862621,0.3992644,-1.9276617,0.8229622,1.8376015,Good
-1.1993898,2.8907454,1.9589639,-1.0453585,-1.0953212,0.49654853,-0.63349336,Good
0.13043484,2.0523047,1.8819909,0.099523604,-1.8724685,-0.35690624,4.104087,Good
-3.8574111,0.70102173,0.37358782,-3.153315,-1.2943443,3.1538754,-0.53811127,Good
