,Id,Date,Username,Content,Source,Place,Hashtags,Like Count,Retweet Count
53,1635220216333602818,2023-03-13 10:04:15+00:00,achopkins1,"#Turkiye #earthquakes UPDATE: official death toll now past 48,000 at 48,448.

Includes 6,660 people of foreign descent (mostly from #Syria, so presumably refugees)

#TurkiyeQuakes #TurkeyEarthquake #TurkeyQuake #Turkey photo @anadoluimages https://t.co/KnIWFFBWtJ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Turkiye', 'earthquakes', 'Syria', 'TurkiyeQuakes', 'TurkeyEarthquake', 'TurkeyQuake', 'Turkey']",14,11
54,1635219499262816259,2023-03-13 10:01:24+00:00,Payzone_UK,"As a Payzone retailer, you can encourage customers to donate to the @decappeal Turkey-Syria Earthquake Appeal by displaying posters in your store. Let customers know they can donate in-store using the Payzone device.

Find out more: https://t.co/5sK1m9MieW

#TurkeySyriaEarthquake https://t.co/N6O3VQXvk4","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,['TurkeySyriaEarthquake'],1,0
55,1635211231287193601,2023-03-13 09:28:32+00:00,MRubioAgency,"A monologue written by @SabinaWestrup to raise money for the earthquake in Turkey and Syria. Could you vote for her, please? #clap #vote #thankyou #actor #help #turkeysyriaEarthquake 
https://t.co/Pk07O8tnzX","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['clap', 'vote', 'thankyou', 'actor', 'help', 'turkeysyriaEarthquake']",0,1
56,1635174028674756612,2023-03-13 07:00:43+00:00,AbdulQa90486638,"On the direction of the government of Khyber Pakhtunkhwa, 8,000 reliefs for the earthquake victims of Turkey and Syria left for Port Qasim.

On the instructions of the provincial government, 20 thousand standard consents have been purchased.
#Oscars #TurkeySyriaEarthquake https://t.co/JaSpKuiI9w","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['Oscars', 'TurkeySyriaEarthquake']",2,0
57,1635169476588216321,2023-03-13 06:42:37+00:00,nxngchmph17,"Confirmed 55,100 deaths in the Turkey/Syria earthquake 

230,000+ buildings destroyed 

Making it one of the deadliest natural disaster in modern history 

&amp; deadliest in the region since 526AD

Yet nobody in the West mentions it anymore 
#TurkeyQuake #TurkeySyriaEarthquake https://t.co/sClmHlMFQQ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['TurkeyQuake', 'TurkeySyriaEarthquake']",0,0
58,1635137021000953856,2023-03-13 04:33:39+00:00,TaawunT,"Support 'Taawun Trust' to boost humanitarian assistance for earthquake victims in Turkey &amp; Syria. Donate at:   https://t.co/D4h6B4LFAp 
#turkeyearthquake2023 #TurkeyEarthquake #Turkey #ACFUSA #PrayForTurkey #governmentjobs #Govtofturkey #redcrosssociety #UNO #unisef #NayelNassar https://t.co/m7C8BLh9iw","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkeyearthquake2023', 'TurkeyEarthquake', 'Turkey', 'ACFUSA', 'PrayForTurkey', 'governmentjobs', 'Govtofturkey', 'redcrosssociety', 'UNO', 'unisef', 'NayelNassar']",2,1
59,1635087602595549184,2023-03-13 01:17:17+00:00,CanadianmediaA,"Türkiye-Syria quakes: Migration chief hails ‘proud and brave’ citizens of Antakya; https://t.co/33ipyBpElP: #Turkey, #Syria, #TurkeyEarthquake, #SyriaEarthquake, #Earthquake https://t.co/lTLZPX7R5z","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Turkey', 'Syria', 'TurkeyEarthquake', 'SyriaEarthquake', 'Earthquake']",0,0
60,1635000679105437697,2023-03-12 19:31:53+00:00,alzapress,"#TurkeyEarthquake  #Turkey  #earthquakes  #TurkeyQuake  #syriaearthquake  #aftershocks 

today: 4.3 in Ceyhan, Adana

this week: 4.8 in Dörtyol, Hatay

this month: 6.3 in Uzunbağ, Hatay

this year: 7.8 in Nurdağı, Gaziantep
#exploremore 🙏👇
https://t.co/PC08wyM9bL https://t.co/qS8kdq7B6T","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['TurkeyEarthquake', 'Turkey', 'earthquakes', 'TurkeyQuake', 'syriaearthquake', 'aftershocks', 'exploremore']",3,2
61,1634980471624040449,2023-03-12 18:11:35+00:00,pak_turk_NT,"Turk Car ""Tog"" next week
Will be offered for sale!
#earthquake #turkey🇹🇷 #TurkeyEarthquake #turkeytravel #turkeyseason #TurkeySyriaEarthquake #Erdogan #erdogan #erdoganiscoming #erdoğanınyanındayız #erdoganatalay💕
#Pakistan 🇵🇰 
#Turkiye 
#Syria 🇸🇾 
#Earthquake 
#humanitarianaid https://t.co/kUJiJONKYn","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['earthquake', 'turkey', 'TurkeyEarthquake', 'turkeytravel', 'turkeyseason', 'TurkeySyriaEarthquake', 'Erdogan', 'erdogan', 'erdoganiscoming', 'erdoğanınyanındayız', 'erdoganatalay', 'Pakistan', 'Turkiye', 'Syria', 'Earthquake', 'humanitarianaid']",0,0
62,1634974409927847937,2023-03-12 17:47:30+00:00,SayabanWelfare,"TURKEY/ SYRIA EARTHQUAKE 🇹🇷

Direct Donation via Bank Account: 
Bank name: LLOYDS
Account Number: 88571863
Sort Code: 30-98-97 

 *Contact* 
07378773818 (Leicester)
07981207279 (London)

#turkeyearthquake  #earthquakeappeal #sayabanwelfare #emergencyaid  #charityorganization https://t.co/xGc48OXjtR","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['turkeyearthquake', 'earthquakeappeal', 'sayabanwelfare', 'emergencyaid', 'charityorganization']",0,0
63,1634937788146806784,2023-03-12 15:21:59+00:00,Ankita20200,"55000 plus deaths in the Turkey/Syria earthquake 
230,000+ buildings destroyed . Making it one of the deadliest natural disaster in modern history &amp; deadliest in the region since 526AD.
This just happened a several weeks ago.
#TurkeySyriaEarthquake #Turquie #Syria_earthquake https://t.co/pfZatiIbvK","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['TurkeySyriaEarthquake', 'Turquie', 'Syria_earthquake']",4,2
64,1634867812664590337,2023-03-12 10:43:55+00:00,TerraMythos,"Check out this video of all recent earthquakes in 🇹🇷Turkey and 🇸🇾Syria. Power of Mother Nature 🌍🌋. #earthquake #visualization #TurkeyEarthquake  #syriaearthquake
https://t.co/nbATjEAfVb","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['earthquake', 'visualization', 'TurkeyEarthquake', 'syriaearthquake']",0,0
65,1634815361756561408,2023-03-12 07:15:30+00:00,TaawunT,"Survivors of Turkey and Syria Earthquake have challenges of rebuild shattered lives! Please help them &amp; donate at: https://t.co/D4h6B4LFAp
#turkeyearthquake2023 #TurkeyEarthquake #Turkey #ACFUSA #PrayForTurkey #govtofsyria #Govtofturkey #redcrosssociety #UNO #unisef #deprem https://t.co/chJf5PFngg","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkeyearthquake2023', 'TurkeyEarthquake', 'Turkey', 'ACFUSA', 'PrayForTurkey', 'govtofsyria', 'Govtofturkey', 'redcrosssociety', 'UNO', 'unisef', 'deprem']",2,1
66,1634805930507268097,2023-03-12 06:38:01+00:00,DRovera,"The devastating #earthquakes that killed over 50,000 in #Turkey and #Syria are causing residents of Turkey’s largest city #Istanbul to question whether it’s prepared for a major earthquake.  #TurkeyEarthquake #Turkiye - 
 https://t.co/jBA3VKuHKC","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['earthquakes', 'Turkey', 'Syria', 'Istanbul', 'TurkeyEarthquake', 'Turkiye']",21,8
67,1634719470446051328,2023-03-12 00:54:28+00:00,_EarthAshesDust,"Quake death toll nears 48,000 in Turkey, 6,000 in Syria
https://t.co/vdqSL4NFRz
Call toll free or text at 833-OBITGUY (833-624-8489)
#earthashesdust #death #dead #RIP #restinpeace #celebrities #turkeyearthquake #syriaearthquake #catastrophe 
https://t.co/bZ2UOZXCx5","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['earthashesdust', 'death', 'dead', 'RIP', 'restinpeace', 'celebrities', 'turkeyearthquake', 'syriaearthquake', 'catastrophe']",0,0
68,1634653617889107980,2023-03-11 20:32:47+00:00,pak_turk_NT,"Pakistan to send 50,000 more winterised tents to Türkiye quake victims
#earthquake #turkey🇹🇷 #TurkeyEarthquake #turkeyearthquake   #TurkeySyriaEarthquake #erdoganiscoming  #erdoganatalay💕
#Pakistan 🇵🇰 
#Turkiye 
#Syria 🇸🇾 
#Earthquake 
#humanitarianaid 
#TeamPakistanCyberForce https://t.co/mXDilEa1mm","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['earthquake', 'turkey', 'TurkeyEarthquake', 'turkeyearthquake', 'TurkeySyriaEarthquake', 'erdoganiscoming', 'erdoganatalay', 'Pakistan', 'Turkiye', 'Syria', 'Earthquake', 'humanitarianaid', 'TeamPakistanCyberForce']",1,0
69,1634644607660163072,2023-03-11 19:56:59+00:00,mayorofreading,"Today we marked #InternationalWomansDay2023 &amp; fundraised for the survivors of the earthquake that has devastated Turkey and Syria.
Women present had close family &amp; friends affected 💔 
Reading women stand together in solidarity and sisterhood.
#RdgUK #turkeyearthquake https://t.co/aw9DX15mry","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Place(id='5028e25dc94f3898', fullName='Reading, England', name='Reading', type='city', country='United Kingdom', countryCode='GB')","['InternationalWomansDay2023', 'RdgUK', 'turkeyearthquake']",26,6
70,1634569876856795136,2023-03-11 15:00:02+00:00,pak_turk_NT,"Preparing to open a cultural center in Algeria!
#earthquake #turkey🇹🇷 #TurkeyEarthquake #turkeyearthquake #turkeytravel #turkeyseason #turkeyhunter  #Erdogan #erdoğanarıkan #erdoganiscoming 
#Pakistan 🇵🇰 
#Turkiye 
#Syria 🇸🇾 
#Earthquake 
#humanitarianaid 
#TeamPakistanCyberForce https://t.co/SOZonOOpUF","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['earthquake', 'turkey', 'TurkeyEarthquake', 'turkeyearthquake', 'turkeytravel', 'turkeyseason', 'turkeyhunter', 'Erdogan', 'erdoğanarıkan', 'erdoganiscoming', 'Pakistan', 'Turkiye', 'Syria', 'Earthquake', 'humanitarianaid', 'TeamPakistanCyberForce']",0,0
71,1634568188309688327,2023-03-11 14:53:19+00:00,abt_live,Turkey-Syria Earthquake: A look at World’s Deadliest Earthquakes Since 2000 .....Please follow to show support..... https://t.co/FBJaHSluxB #world #turkeyearthquake,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",,"['world', 'turkeyearthquake']",0,0
72,1634561147520131072,2023-03-11 14:25:20+00:00,CCNTHackney,Just want to congratulate our CCN Sultan on raising money for the disaster relief in Turkey and Syria. She cooked and baked and made £664. We’re so proud of you Sultan ❤️👏🏽 @NHSHomerton #TurkeyEarthquake #syriaearthquake,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['TurkeyEarthquake', 'syriaearthquake']",0,0
73,1634527660574490624,2023-03-11 12:12:16+00:00,SongwriterAndy,"My new song  about the recent #earthquake in #Turkey / #Syria The UN estimate 1.5million people have been made homeless.
Please continue to give generously the need is massive. Link to #donate in the comment below. 
https://t.co/h1XMK9IDEt
#syrianeedshelp
#TurkeySyriaEarthquake","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['earthquake', 'Turkey', 'Syria', 'donate', 'syrianeedshelp', 'TurkeySyriaEarthquake']",9,3
74,1634522524674588673,2023-03-11 11:51:52+00:00,dlennard,"TURKEY/SYRIA EARTHQUAKE RELIEF

Thank you so much @marta_gazzola for picking up an edition of ""PRAY"" 😊. This will help feed someone🤎

All proceeds from this collection (🧵) go directly to the NGO's. ALT text for deets.

#TezQuakeAid #TurkeySyriaEarthquake #PHOTOS https://t.co/Jouz1qccLd","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['TezQuakeAid', 'TurkeySyriaEarthquake', 'PHOTOS']",7,1
75,1634465742237364225,2023-03-11 08:06:14+00:00,TaawunT,"The devastating earthquakes has destroyed people's homes and local infrastructure of Turkey &amp; Syria. So please help them for their rehabilitation &amp; donate at: https://t.co/D4h6B4LFAp
#turkeyearthquake2023 #TurkeyEarthquake #Turkey #ACFUSA #PrayForTurkey #WFP #NayelNassar #CARE https://t.co/9XVI1E2tiq","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkeyearthquake2023', 'TurkeyEarthquake', 'Turkey', 'ACFUSA', 'PrayForTurkey', 'WFP', 'NayelNassar', 'CARE']",1,0
76,1634449917593767938,2023-03-11 07:03:21+00:00,Mr_John_Harvey_,Deeply depressing report on @BBCBreakfast on failure to get emergency support &amp; aid into NW #Syria after the #SyriaEarthquake/#TurkeyEarthquake... Huge international failure in disparities between aid into #Turkey and and already war-torn #Syria...  #UN https://t.co/jr3htdIgAC,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Syria', 'SyriaEarthquake', 'TurkeyEarthquake', 'Turkey', 'Syria', 'UN']",0,0
77,1634449072592678913,2023-03-11 07:00:00+00:00,pak_turk_NT,"Presidential vote 
on May 14
#earthquake #turkey🇹🇷 #TurkeyEarthquake #turkeyearthquake #turkeytravel #turkeyseason #turkeyhunter #erdogan #erdoğanarıkan #erdoganiscoming #erdoganatalay💕
#Pakistan 🇵🇰 
#Turkiye 
#Syria 🇸🇾 
#Earthquake 
#humanitarianaid 
#TeamPakistanCyberForce https://t.co/DilIH5xB9u","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['earthquake', 'turkey', 'TurkeyEarthquake', 'turkeyearthquake', 'turkeytravel', 'turkeyseason', 'turkeyhunter', 'erdogan', 'erdoğanarıkan', 'erdoganiscoming', 'erdoganatalay', 'Pakistan', 'Turkiye', 'Syria', 'Earthquake', 'humanitarianaid', 'TeamPakistanCyberForce']",0,0
78,1634375885888315392,2023-03-11 02:09:11+00:00,RupinderKGill,"#Turkey &amp; #Syria's #earthquake #rescue teams are in need of our help. There are #organisations everywhere you can #donate too if you are willing. Every #donation is saving lives. ❤🙏 🇹🇷

@BritishRedCross
@Unicef
@DECappeal
@Rescue_UK 
@Savechildrenuk 

#TurkeyEarthquake #Turkiye https://t.co/IFt2jUpOo9","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['Turkey', 'Syria', 'earthquake', 'rescue', 'organisations', 'donate', 'donation', 'TurkeyEarthquake', 'Turkiye']",1,0
79,1634346240661139456,2023-03-11 00:11:23+00:00,itoshiki_nanika,"#TurkeyEarthquake 
#Syria_earthquake 
they need containerhouses.
please save them who now live in #emargency tents.
#container #houses 
#turkey #Syria","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['TurkeyEarthquake', 'Syria_earthquake', 'emargency', 'container', 'houses', 'turkey', 'Syria']",0,0
80,1634292239055683594,2023-03-10 20:36:48+00:00,LanaMaks2,"47,000 people died in #Turkey and #Syria. 
And #YouTube keeps deleting the #CreativeSociety channels where #scientists have voiced a rescue plan. 
Don't be silent, this one concerns your #life! Read more https://t.co/MGTGKUURRY 
#earthquake #TurkeySyriaEarthquake #climate https://t.co/o3iQRX63UV","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Turkey', 'Syria', 'YouTube', 'CreativeSociety', 'scientists', 'life', 'earthquake', 'TurkeySyriaEarthquake', 'climate']",2,0
81,1634231602611101696,2023-03-10 16:35:51+00:00,un121,"A magnitude 4.8 earthquake shook the city of Kayseri, Turkey 

#kayseri #TurkeyEarthquake #Syria https://t.co/TFpBp2EkRu","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['kayseri', 'TurkeyEarthquake', 'Syria']",0,0
82,1634163339076009985,2023-03-10 12:04:35+00:00,Takhayyul1,"Join us in the next Takhayyul Nativeness &amp; Emergent Issues episode, live on March 13, 5pm (GMT)! We will discuss the aftermath of the Turkey/Syria Earthquakes and the politics of global precarities in catastrophes with @omar_alghazzi @aslizeng and @Sumrin. #TurkeySyriaEarthquake https://t.co/dUaBtpqxoR","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,['TurkeySyriaEarthquake'],9,8
83,1634160069041348608,2023-03-10 11:51:36+00:00,SvetaMaks2,"🚩This is already a reality, and #YouTube allows you to delete #CreativeSociety channels that broadcast how to prevent #cataclysms. Don't be silent!
#Turkey #Syria #earthquake #TurkeySyriaEarthquake #earthquakeinturkey #earthquaketurkey #turkeyearthquake2023 #TurkiyeQuakes https://t.co/5l3GvDsC13","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['YouTube', 'CreativeSociety', 'cataclysms', 'Turkey', 'Syria', 'earthquake', 'TurkeySyriaEarthquake', 'earthquakeinturkey', 'earthquaketurkey', 'turkeyearthquake2023', 'TurkiyeQuakes']",0,0
84,1634142908814065664,2023-03-10 10:43:25+00:00,business_today,"BT #VisualStory | Singers of the popular K-pop band BTS Suga, Jimin and J-Hope have donated generously to help the victims impacted by the Turkey Syria earthquake. | #BTS #SUGA #Jimin #JHOPE #TurkeySyriaEarthquake | 

✍️- @MehakAgarwal15 

https://t.co/iEq0cBQcnp","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['VisualStory', 'BTS', 'SUGA', 'Jimin', 'JHOPE', 'TurkeySyriaEarthquake']",2,1
85,1634116166657425409,2023-03-10 08:57:09+00:00,ians_india,"""#UN and its specialized agencies have continued delivering aid to #Turkey and #Syria following the devastating Feb 6 quakes that killed more than 53,300 people in two countries."" : Farhan Haq, Deputy Spokesman for UN chief 

#TurkeySyriaEarthquake #Earthquake https://t.co/12DAGIunx3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['UN', 'Turkey', 'Syria', 'TurkeySyriaEarthquake', 'Earthquake']",3,1
86,1634052063930744832,2023-03-10 04:42:25+00:00,MNUNIVERSE1,Join me in making a difference for the victims of the Turkey and Syria earthquake by purchasing my NFT collection. All proceeds go directly to those in need. #NFTforGood #TurkeyEarthquake #SyriaEarthquake #CharityNFT #CryptoDonation https://t.co/fmZlbGvi3z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['NFTforGood', 'TurkeyEarthquake', 'SyriaEarthquake', 'CharityNFT', 'CryptoDonation']",2,0
